MinMax,Path,Stage3_Outlay_Amount,Stage3_Outlay_Type,Stage4_Function,Stage4_Row_Type,pillar3_cumsum,pillar4_rank_n,t,pillar4_cumsum,Stage4_Top,Stage4_Bot,Stage3_Top,Stage3_Bot,sigmoid,curve_top_out,curve_bot_out
Max,71,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,0.75,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.679178699175393,262008689541.59402,249406113724.8206
Max,71,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,0.75,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.679178699175393,314001689541.59406,262008689541.59402
Max,71,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,0.75,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.679178699175393,326604265358.3675,314001689541.59406
Max,71,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,0.75,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.679178699175393,382447265358.3675,326604265358.3675
Max,71,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,0.75,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.679178699175393,395049841175.1409,382447265358.3675
Max,71,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,0.75,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.679178699175393,474212841175.1409,395049841175.1409
Min,28,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.679178699175393,0.0,0.0
Min,28,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,0.75,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.679178699175393,29084658824.179893,26788658824.179893
Min,28,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,0.75,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.679178699175393,41687234640.95334,29084658824.179893
Min,28,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,0.75,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.679178699175393,51162234640.95334,41687234640.95334
Min,28,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,0.75,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.679178699175393,63764810457.72679,51162234640.95334
Min,28,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,0.75,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.679178699175393,73569810457.72679,63764810457.72679
Min,28,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,0.75,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.679178699175393,86172386274.50024,73569810457.72679
Min,28,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,0.75,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.679178699175393,101589386274.50024,86172386274.50024
Min,28,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,0.75,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.679178699175393,114191962091.27368,101589386274.50024
Min,28,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,0.75,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.679178699175393,139451962091.27368,114191962091.27368
Min,28,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,0.75,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.679178699175393,152054537908.04712,139451962091.27368
Min,28,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,0.75,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.679178699175393,187501537908.04712,152054537908.04712
Min,28,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,0.75,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.679178699175393,200104113724.8206,187501537908.04712
Min,28,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,0.75,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.679178699175393,249406113724.8206,200104113724.8206
Min,28,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,0.75,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.679178699175393,262008689541.59402,249406113724.8206
Min,28,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,0.75,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.679178699175393,314001689541.59406,262008689541.59402
Min,28,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,0.75,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.679178699175393,326604265358.3675,314001689541.59406
Min,28,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,0.75,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.679178699175393,382447265358.3675,326604265358.3675
Min,28,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,0.75,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.679178699175393,395049841175.1409,382447265358.3675
Min,28,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,0.75,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.679178699175393,474212841175.1409,395049841175.1409
Max,70,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Max,70,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,1.0,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.7310585786300049,24752675919.74993,22456675919.74993
Max,70,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,1.0,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.7310585786300049,38317914604.16872,24752675919.74993
Max,70,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,1.0,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.7310585786300049,47792914604.16872,38317914604.16872
Max,70,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,1.0,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.7310585786300049,61358153288.58751,47792914604.16872
Max,70,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,1.0,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.7310585786300049,71163153288.58751,61358153288.58751
Max,70,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,1.0,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.7310585786300049,84728391973.00629,71163153288.58751
Max,70,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,1.0,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.7310585786300049,100145391973.00629,84728391973.00629
Max,70,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,1.0,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.7310585786300049,113710630657.42508,100145391973.00629
Max,70,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,1.0,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.7310585786300049,138970630657.42508,113710630657.42508
Max,70,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,1.0,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.7310585786300049,152535869341.84387,138970630657.42508
Max,70,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,1.0,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.7310585786300049,187982869341.84387,152535869341.84387
Max,70,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,1.0,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.7310585786300049,201548108026.26263,187982869341.84387
Max,70,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,1.0,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.7310585786300049,250850108026.26263,201548108026.26263
Max,70,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,1.0,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.7310585786300049,264415346710.68143,250850108026.26263
Max,70,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,1.0,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.7310585786300049,316408346710.68146,264415346710.68143
Max,70,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,1.0,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.7310585786300049,329973585395.1002,316408346710.68146
Max,70,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,1.0,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.7310585786300049,385816585395.1002,329973585395.1002
Max,70,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,1.0,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.7310585786300049,399381824079.519,385816585395.1002
Max,70,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,1.0,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.7310585786300049,478544824079.519,399381824079.519
Min,29,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7310585786300049,0.0,0.0
Min,29,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,1.0,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.7310585786300049,24752675919.74993,22456675919.74993
Min,29,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,1.0,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.7310585786300049,38317914604.16872,24752675919.74993
Min,29,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,1.0,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.7310585786300049,47792914604.16872,38317914604.16872
Min,29,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,1.0,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.7310585786300049,61358153288.58751,47792914604.16872
Min,29,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,1.0,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.7310585786300049,71163153288.58751,61358153288.58751
Min,29,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,1.0,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.7310585786300049,84728391973.00629,71163153288.58751
Min,29,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,1.0,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.7310585786300049,100145391973.00629,84728391973.00629
Min,29,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,1.0,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.7310585786300049,113710630657.42508,100145391973.00629
Min,29,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,1.0,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.7310585786300049,138970630657.42508,113710630657.42508
Min,29,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,1.0,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.7310585786300049,152535869341.84387,138970630657.42508
Min,29,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,1.0,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.7310585786300049,187982869341.84387,152535869341.84387
Min,29,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,1.0,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.7310585786300049,201548108026.26263,187982869341.84387
Min,29,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,1.0,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.7310585786300049,250850108026.26263,201548108026.26263
Min,29,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,1.0,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.7310585786300049,264415346710.68143,250850108026.26263
Min,29,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,1.0,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.7310585786300049,316408346710.68146,264415346710.68143
Min,29,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,1.0,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.7310585786300049,329973585395.1002,316408346710.68146
Min,29,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,1.0,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.7310585786300049,385816585395.1002,329973585395.1002
Min,29,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,1.0,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.7310585786300049,399381824079.519,385816585395.1002
Min,29,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,1.0,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.7310585786300049,478544824079.519,399381824079.519
Max,69,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Max,69,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,1.25,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.7772998611746911,20891517266.947998,18595517266.947998
Max,69,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,1.25,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.7772998611746911,35314791207.539856,20891517266.947998
Max,69,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,1.25,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.7772998611746911,44789791207.539856,35314791207.539856
Max,69,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,1.25,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.7772998611746911,59213065148.131714,44789791207.539856
Max,69,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,1.25,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.7772998611746911,69018065148.13171,59213065148.131714
Max,69,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,1.25,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.7772998611746911,83441339088.72357,69018065148.13171
Max,69,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,1.25,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.7772998611746911,98858339088.72357,83441339088.72357
Max,69,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,1.25,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.7772998611746911,113281613029.31543,98858339088.72357
Max,69,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,1.25,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.7772998611746911,138541613029.31543,113281613029.31543
Max,69,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,1.25,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.7772998611746911,152964886969.9073,138541613029.31543
Max,69,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,1.25,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.7772998611746911,188411886969.9073,152964886969.9073
Max,69,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,1.25,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.7772998611746911,202835160910.49915,188411886969.9073
Max,69,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,1.25,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.7772998611746911,252137160910.49915,202835160910.49915
Max,69,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,1.25,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.7772998611746911,266560434851.091,252137160910.49915
Max,69,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,1.25,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.7772998611746911,318553434851.091,266560434851.091
Max,69,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,1.25,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.7772998611746911,332976708791.68286,318553434851.091
Max,69,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,1.25,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.7772998611746911,388819708791.68286,332976708791.68286
Max,69,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,1.25,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.7772998611746911,403242982732.2747,388819708791.68286
Max,69,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,1.25,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.7772998611746911,482405982732.2747,403242982732.2747
Min,30,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.7772998611746911,0.0,0.0
Min,30,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,1.25,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.7772998611746911,20891517266.947998,18595517266.947998
Min,30,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,1.25,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.7772998611746911,35314791207.539856,20891517266.947998
Min,30,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,1.25,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.7772998611746911,44789791207.539856,35314791207.539856
Min,30,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,1.25,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.7772998611746911,59213065148.131714,44789791207.539856
Min,30,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,1.25,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.7772998611746911,69018065148.13171,59213065148.131714
Min,30,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,1.25,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.7772998611746911,83441339088.72357,69018065148.13171
Min,30,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,1.25,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.7772998611746911,98858339088.72357,83441339088.72357
Min,30,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,1.25,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.7772998611746911,113281613029.31543,98858339088.72357
Min,30,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,1.25,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.7772998611746911,138541613029.31543,113281613029.31543
Min,30,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,1.25,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.7772998611746911,152964886969.9073,138541613029.31543
Min,30,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,1.25,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.7772998611746911,188411886969.9073,152964886969.9073
Min,30,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,1.25,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.7772998611746911,202835160910.49915,188411886969.9073
Min,30,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,1.25,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.7772998611746911,252137160910.49915,202835160910.49915
Min,30,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,1.25,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.7772998611746911,266560434851.091,252137160910.49915
Min,30,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,1.25,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.7772998611746911,318553434851.091,266560434851.091
Min,30,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,1.25,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.7772998611746911,332976708791.68286,318553434851.091
Min,30,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,1.25,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.7772998611746911,388819708791.68286,332976708791.68286
Min,30,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,1.25,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.7772998611746911,403242982732.2747,388819708791.68286
Min,30,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,1.25,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.7772998611746911,482405982732.2747,403242982732.2747
Max,68,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
Max,68,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,1.5,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.8175744761936437,17528576844.211708,15232576844.211708
Max,68,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,1.5,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.8175744761936437,32699170878.740486,17528576844.211708
Max,68,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,1.5,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.8175744761936437,42174170878.740486,32699170878.740486
Max,68,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,1.5,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.8175744761936437,57344764913.269264,42174170878.740486
Max,68,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,1.5,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.8175744761936437,67149764913.269264,57344764913.269264
Max,68,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,1.5,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.8175744761936437,82320358947.79803,67149764913.269264
Max,68,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,1.5,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.8175744761936437,97737358947.79803,82320358947.79803
Max,68,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,1.5,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.8175744761936437,112907952982.32683,97737358947.79803
Max,68,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,1.5,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.8175744761936437,138167952982.3268,112907952982.32683
Max,68,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,1.5,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.8175744761936437,153338547016.8556,138167952982.3268
Max,68,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,1.5,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.8175744761936437,188785547016.8556,153338547016.8556
Max,68,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,1.5,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.8175744761936437,203956141051.38437,188785547016.8556
Max,68,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,1.5,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.8175744761936437,253258141051.38437,203956141051.38437
Max,68,18555611111.0,Outlay,Spacer 14,Spacer,,14.0,1.5,276891277777.0,276891277777.0,258335666666.0,230502250000.0,230502250000.0,0.8175744761936437,268428735085.91315,253258141051.38437
Max,68,51993000000.0,Outlay,National Defense,Real,282495250000.0,15.0,1.5,328884277777.0,328884277777.0,276891277777.0,282495250000.0,230502250000.0,0.8175744761936437,320421735085.91315,268428735085.91315
Max,68,18555611111.0,Outlay,Spacer 16,Spacer,,16.0,1.5,347439888888.0,347439888888.0,328884277777.0,282495250000.0,282495250000.0,0.8175744761936437,335592329120.44196,320421735085.91315
Max,68,55843000000.0,Outlay,Medicare,Real,338338250000.0,17.0,1.5,403282888888.0,403282888888.0,347439888888.0,338338250000.0,282495250000.0,0.8175744761936437,391435329120.44196,335592329120.44196
Max,68,18555611111.0,Outlay,Spacer 18,Spacer,,18.0,1.5,421838499999.0,421838499999.0,403282888888.0,338338250000.0,338338250000.0,0.8175744761936437,406605923154.9707,391435329120.44196
Max,68,79163000000.0,Outlay,Social Security,Real,417501250000.0,19.0,1.5,501001499999.0,501001499999.0,421838499999.0,417501250000.0,338338250000.0,0.8175744761936437,485768923154.9707,406605923154.9707
Min,31,83500250000.0,Dummy,Dummy_Function,Spacer,83500250000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.8175744761936437,0.0,0.0
Min,31,2296000000.0,Outlay,Other,Real,85796250000.0,1.0,1.5,2296000000.0,2296000000.0,0.0,85796250000.0,83500250000.0,0.8175744761936437,17528576844.211708,15232576844.211708
Min,31,18555611111.0,Outlay,Spacer 2,Spacer,,2.0,1.5,20851611111.0,20851611111.0,2296000000.0,85796250000.0,85796250000.0,0.8175744761936437,32699170878.740486,17528576844.211708
Min,31,9475000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,95271250000.0,3.0,1.5,30326611111.0,30326611111.0,20851611111.0,95271250000.0,85796250000.0,0.8175744761936437,42174170878.740486,32699170878.740486
Min,31,18555611111.0,Outlay,Spacer 4,Spacer,,4.0,1.5,48882222222.0,48882222222.0,30326611111.0,95271250000.0,95271250000.0,0.8175744761936437,57344764913.269264,42174170878.740486
Min,31,9805000000.0,Outlay,Transportation,Real,105076250000.0,5.0,1.5,58687222222.0,58687222222.0,48882222222.0,105076250000.0,95271250000.0,0.8175744761936437,67149764913.269264,57344764913.269264
Min,31,18555611111.0,Outlay,Spacer 6,Spacer,,6.0,1.5,77242833333.0,77242833333.0,58687222222.0,105076250000.0,105076250000.0,0.8175744761936437,82320358947.79803,67149764913.269264
Min,31,15417000000.0,Outlay,Veterans Benefits and Services,Real,120493250000.0,7.0,1.5,92659833333.0,92659833333.0,77242833333.0,120493250000.0,105076250000.0,0.8175744761936437,97737358947.79803,82320358947.79803
Min,31,18555611111.0,Outlay,Spacer 8,Spacer,,8.0,1.5,111215444444.0,111215444444.0,92659833333.0,120493250000.0,120493250000.0,0.8175744761936437,112907952982.32683,97737358947.79803
Min,31,25260000000.0,Outlay,Net Interest,Real,145753250000.0,9.0,1.5,136475444444.0,136475444444.0,111215444444.0,145753250000.0,120493250000.0,0.8175744761936437,138167952982.3268,112907952982.32683
Min,31,18555611111.0,Outlay,Spacer 10,Spacer,,10.0,1.5,155031055555.0,155031055555.0,136475444444.0,145753250000.0,145753250000.0,0.8175744761936437,153338547016.8556,138167952982.3268
Min,31,35447000000.0,Outlay,Income Security,Real,181200250000.0,11.0,1.5,190478055555.0,190478055555.0,155031055555.0,181200250000.0,145753250000.0,0.8175744761936437,188785547016.8556,153338547016.8556
Min,31,18555611111.0,Outlay,Spacer 12,Spacer,,12.0,1.5,209033666666.0,209033666666.0,190478055555.0,181200250000.0,181200250000.0,0.8175744761936437,203956141051.38437,188785547016.8556
Min,31,49302000000.0,Outlay,Health,Real,230502250000.0,13.0,1.5,258335666666.0,258335666666.0,209033666666.0,230502250000.0,181200250000.0,0.8175744761936437,253258141051.38437,203956141051.38437
